number_affected,number,reviewed,company,production_system,short_description,start_date,end_date,class,location,time zone,justification,assignment_group,sys_tag
39,CHG000001,Reviewed,Corporate,FALSE,Chanage short desc Beef Tenderloin Aaa,3/20/2021 0:00,4/23/2021 20:57,Appliation,America/New_York,America/New York,Change Justification: Dead Reckoning,@Server,MAJOR
26,CHG000002,Pending,CompanyB,TRUE,Chanage short desc Bread - Raisin Walnut Oval,3/20/2021 0:00,3/3/2021 20:09,Network,America/New_York,America/New York,Change Justification: The .44 Specialist,@Database,
22,CHG000003,Pending,CompanyA,TRUE,"Chanage short desc Lamb - Leg, Bone In",3/20/2021 0:00,5/17/2021 11:34,Server,America/New_York,America/New York,Change Justification: In the Army Now,@Network,
26,CHG000004,Pending,CompanyB,TRUE,Chanage short desc Cheese - Victor Et Berthold,3/20/2021 0:00,5/13/2021 8:15,Network,America/New_York,America/New York,Change Justification: Nob Hill,@Database,
32,CHG000005,Pending,CompanyB,TRUE,Chanage short desc Onions - Spanish,3/20/2021 0:00,3/27/2021 10:45,Network,America/New_York,America/New York,Change Justification: Wild Oranges,@Database,
39,CHG000006,Reviewed,Corporate,FALSE,Chanage short desc Salt - Table,3/20/2021 0:00,5/7/2021 20:01,Appliation,America/New_York,America/New York,Change Justification: Scorching Winds (Garm Hava) (Garam Hawa),@Server,MAJOR
2,CHG000007,Pending,CompanyB,TRUE,Chanage short desc Flour - Whole Wheat,3/20/2021 0:00,3/29/2021 9:19,Network,America/New_York,America/New York,Change Justification: Planet of Dinosaurs,@Database,
13,CHG000008,Reviewed,CompanyA,FALSE,Chanage short desc Wine - Sawmill Creek Autumn,3/20/2021 0:00,5/9/2021 18:08,Server,America/New_York,America/New York,Change Justification: Stealing Rembrandt (Rembrandt),@Network,
32,CHG000009,Pending,CompanyB,TRUE,Chanage short desc Wine - Tribal Sauvignon,3/20/2021 0:00,3/29/2021 12:53,Network,America/New_York,America/New York,Change Justification: Female Demon Ohyaku (Yôen dokufuden hannya no ohyaku),@Database,
35,CHG0000010,Reviewed,CompanyB,FALSE,"Chanage short desc Wine - Red, Antinori Santa",3/20/2021 0:00,4/25/2021 18:40,Network,America/New_York,America/New York,Change Justification: Cracks,@Database,
10,CHG0000011,Pending,CompanyA,TRUE,"Chanage short desc Mustard - Dry, Powder",3/20/2021 0:00,3/21/2021 7:18,Server,America/New_York,America/New York,Change Justification: Heartbeats (Kohtaamisia),@Network,
42,CHG0000012,Pending,Corporate,TRUE,Chanage short desc Beef - Top Butt Aaa,3/20/2021 0:00,3/24/2021 12:11,Appliation,America/New_York,America/New York,Change Justification: Bandits,@Server,MAJOR
1,CHG0000013,Reviewed,CompanyA,FALSE,Chanage short desc V8 - Vegetable Cocktail,3/20/2021 0:00,5/24/2021 20:51,Server,America/New_York,America/New York,"Change Justification: Belly of an Architect, The",@Network,
29,CHG0000014,Reviewed,CompanyB,FALSE,"Chanage short desc Veal - Round, Eye Of",3/20/2021 0:00,3/14/2021 5:01,Network,America/New_York,America/New York,"Change Justification: Widow of St. Pierre, The (Veuve de Saint-Pierre, La)",@Database,
41,CHG0000015,Reviewed,CompanyB,FALSE,"Chanage short desc Potatoes - Instant, Mashed",3/20/2021 0:00,3/15/2021 2:24,Network,America/New_York,America/New York,Change Justification: Direct Action,@Database,
37,CHG0000016,Reviewed,CompanyA,FALSE,"Chanage short desc Beef - Bones, Marrow",3/20/2021 0:00,4/30/2021 8:02,Server,America/New_York,America/New York,Change Justification: Narrien illat ,@Network,
47,CHG0000017,Reviewed,CompanyB,FALSE,Chanage short desc Tea - Herbal Orange Spice,3/20/2021 0:00,5/13/2021 14:17,Network,America/New_York,America/New York,Change Justification: Zombie and the Ghost Train (Zombie ja Kummitusjuna),@Database,
4,CHG0000018,Pending,CompanyA,TRUE,Chanage short desc Sauce - Plum,3/20/2021 0:00,5/1/2021 0:28,Server,America/New_York,America/New York,Change Justification: My Amityville Horror,@Network,
31,CHG0000019,Reviewed,CompanyA,FALSE,Chanage short desc Container - Clear 32 Oz,3/20/2021 0:00,4/13/2021 14:10,Server,America/New_York,America/New York,Change Justification: Cape Fear,@Network,
33,CHG0000020,Reviewed,Corporate,FALSE,"Chanage short desc Turkey - Breast, Boneless Sk On",3/20/2021 0:00,3/24/2021 20:11,Appliation,America/New_York,America/New York,Change Justification: Faces of Schlock,@Server,MAJOR
17,CHG0000021,Reviewed,CompanyB,FALSE,Chanage short desc Tofu - Firm,3/20/2021 0:00,4/24/2021 12:00,Network,America/New_York,America/New York,"Change Justification: Two Mrs. Carrolls, The",@Database,
41,CHG0000022,Reviewed,CompanyB,FALSE,Chanage short desc Cabbage Roll,3/20/2021 0:00,5/14/2021 9:33,Network,America/New_York,America/New York,"Change Justification: Young Americans, The",@Database,
28,CHG0000023,Pending,CompanyA,TRUE,Chanage short desc Butter Sweet,3/20/2021 0:00,5/18/2021 15:45,Server,America/New_York,America/New York,"Change Justification: Lovers, The (Les Amants)",@Network,
10,CHG0000024,Pending,CompanyA,TRUE,"Chanage short desc Star Anise, Whole",3/20/2021 0:00,3/27/2021 0:34,Server,America/New_York,America/New York,Change Justification: Elephants Dream,@Network,
15,CHG0000025,Reviewed,Corporate,FALSE,Chanage short desc Buffalo - Tenderloin,3/20/2021 0:00,5/16/2021 9:22,Appliation,America/New_York,America/New York,"Change Justification: Garden of the Finzi-Continis, The (Giardino dei Finzi-Contini, Il)",@Server,MAJOR
20,CHG0000026,Pending,CompanyB,TRUE,"Chanage short desc Fish - Scallops, Cold Smoked",3/20/2021 0:00,4/10/2021 6:15,Network,America/New_York,America/New York,Change Justification: Stag,@Database,
11,CHG0000027,Reviewed,CompanyB,FALSE,Chanage short desc Nantucket - 518ml,3/20/2021 0:00,4/19/2021 19:53,Network,America/New_York,America/New York,Change Justification: Sanshiro Sugata Part Two (Judo Saga II) (Zoku Sugata Sanshirô),@Database,
11,CHG0000028,Reviewed,CompanyB,FALSE,Chanage short desc Cookie Dough - Chocolate Chip,3/20/2021 0:00,4/8/2021 0:13,Network,America/New_York,America/New York,Change Justification: Buddies (Colegas),@Database,
36,CHG0000029,Pending,Corporate,TRUE,"Chanage short desc Rum - Cream, Amarula",3/20/2021 0:00,4/2/2021 3:19,Appliation,America/New_York,America/New York,Change Justification: Grumpy Cat's Worst Christmas Ever,@Server,MAJOR
46,CHG0000030,Pending,CompanyA,TRUE,"Chanage short desc Veal - Insides, Grains",3/20/2021 0:00,3/22/2021 11:40,Server,America/New_York,America/New York,Change Justification: SSSSSSS,@Network,
39,CHG0000031,Reviewed,Corporate,FALSE,Chanage short desc Sesame Seed Black,3/20/2021 0:00,4/14/2021 17:57,Appliation,America/New_York,America/New York,"Change Justification: Second Jungle Book: Mowgli & Baloo, The",@Server,MAJOR
47,CHG0000032,Reviewed,CompanyB,FALSE,Chanage short desc Spice - Peppercorn Melange,3/20/2021 0:00,3/29/2021 8:35,Network,America/New_York,America/New York,Change Justification: Ed Wood,@Database,
18,CHG0000033,Pending,Corporate,TRUE,Chanage short desc Rootbeer,3/20/2021 0:00,4/24/2021 22:58,Appliation,America/New_York,America/New York,Change Justification: Axed,@Server,MAJOR
43,CHG0000034,Reviewed,CompanyA,FALSE,Chanage short desc Miso - Soy Bean Paste,3/20/2021 0:00,4/27/2021 12:50,Server,America/New_York,America/New York,"Change Justification: Horse Soldiers, The",@Network,
8,CHG0000035,Pending,CompanyB,TRUE,Chanage short desc Sterno - Chafing Dish Fuel,3/20/2021 0:00,3/6/2021 16:03,Network,America/New_York,America/New York,Change Justification: Message in a Bottle,@Database,
2,CHG0000036,Pending,CompanyB,TRUE,Chanage short desc Broom - Corn,3/20/2021 0:00,4/4/2021 8:22,Network,America/New_York,America/New York,Change Justification: Sherlock Holmes and the Voice of Terror,@Database,
50,CHG0000037,Pending,CompanyB,TRUE,Chanage short desc Celery Root,3/20/2021 0:00,5/9/2021 0:07,Network,America/New_York,America/New York,Change Justification: November,@Database,
19,CHG0000038,Reviewed,CompanyA,FALSE,Chanage short desc Soap - Mr.clean Floor Soap,3/20/2021 0:00,4/6/2021 3:59,Server,America/New_York,America/New York,Change Justification: What Is It?,@Network,
12,CHG0000039,Pending,Corporate,TRUE,Chanage short desc Bagel - Sesame Seed Presliced,3/20/2021 0:00,4/30/2021 21:44,Appliation,America/New_York,America/New York,Change Justification: Forrest Gump,@Server,MAJOR
16,CHG0000040,Pending,CompanyA,TRUE,Chanage short desc Mace Ground,3/20/2021 0:00,5/27/2021 5:02,Server,America/New_York,America/New York,"Change Justification: Letter, The",@Network,
34,CHG0000041,Pending,CompanyA,TRUE,Chanage short desc Salami - Genova,3/20/2021 0:00,4/25/2021 7:21,Server,America/New_York,America/New York,Change Justification: Zen,@Network,
7,CHG0000042,Reviewed,CompanyA,FALSE,Chanage short desc Milk - 2%,3/20/2021 0:00,4/5/2021 7:54,Server,America/New_York,America/New York,"Change Justification: Third Part of the Night, The (Trzecia czesc nocy)",@Network,
25,CHG0000043,Reviewed,CompanyA,FALSE,Chanage short desc Sausage - Chorizo,3/20/2021 0:00,3/26/2021 20:17,Server,America/New_York,America/New York,Change Justification: Death to Smoochy,@Network,
31,CHG0000044,Reviewed,CompanyA,FALSE,Chanage short desc Wine - Redchard Merritt,3/20/2021 0:00,4/16/2021 7:48,Server,America/New_York,America/New York,Change Justification: Dark Island,@Network,
36,CHG0000045,Pending,Corporate,TRUE,"Chanage short desc Mushroom - Chantrelle, Fresh",3/20/2021 0:00,5/11/2021 8:02,Appliation,America/New_York,America/New York,Change Justification: By the Light of the Silvery Moon,@Server,MAJOR
1,CHG0000046,Reviewed,CompanyA,FALSE,"Chanage short desc Cheese - Cheddar, Old White",3/20/2021 0:00,3/30/2021 23:28,Server,America/New_York,America/New York,Change Justification: Goal! III,@Network,
23,CHG0000047,Reviewed,CompanyB,FALSE,Chanage short desc Horseradish - Prepared,3/20/2021 0:00,4/22/2021 21:31,Network,America/New_York,America/New York,Change Justification: Left Behind,@Database,
27,CHG0000048,Reviewed,Corporate,FALSE,Chanage short desc Egg Patty Fried,3/20/2021 0:00,5/28/2021 15:16,Appliation,America/New_York,America/New York,"Change Justification: Terror Beneath the Sea, The (Kaitei daisensô)",@Server,MAJOR
12,CHG0000049,Pending,Corporate,TRUE,Chanage short desc Sauce - Hoisin,3/20/2021 0:00,4/29/2021 10:11,Appliation,America/New_York,America/New York,Change Justification: Starlift,@Server,MAJOR
16,CHG0000050,Pending,CompanyA,TRUE,Chanage short desc Seabream Whole Farmed,3/20/2021 0:00,3/21/2021 16:05,Server,America/New_York,America/New York,"Change Justification: Motivation, The",@Network,
15,CHG0000051,Reviewed,Corporate,FALSE,Chanage short desc Bagel - Everything Presliced,3/20/2021 0:00,5/16/2021 5:06,Appliation,America/New_York,America/New York,Change Justification: Lucky Luke: The Ballad of the Daltons,@Server,MAJOR
34,CHG0000052,Pending,CompanyA,TRUE,Chanage short desc Wine - Fume Blanc Fetzer,3/20/2021 0:00,5/15/2021 12:00,Server,America/New_York,America/New York,Change Justification: American Drug War: The Last White Hope,@Network,
40,CHG0000053,Pending,CompanyA,TRUE,Chanage short desc Wild Boar - Tenderloin,3/20/2021 0:00,4/10/2021 7:40,Server,America/New_York,America/New York,Change Justification: Red Dog,@Network,
7,CHG0000054,Reviewed,CompanyA,FALSE,Chanage short desc Oven Mitts 17 Inch,3/20/2021 0:00,4/4/2021 11:47,Server,America/New_York,America/New York,Change Justification: The Feminine Touch,@Network,
14,CHG0000055,Pending,CompanyB,TRUE,Chanage short desc Chocolate - Sugar Free Semi Choc,3/20/2021 0:00,5/10/2021 12:36,Network,America/New_York,America/New York,Change Justification: Everyday People,@Database,
11,CHG0000056,Reviewed,CompanyB,FALSE,Chanage short desc Wine - Coteaux Du Tricastin Ac,3/20/2021 0:00,4/29/2021 7:43,Network,America/New_York,America/New York,Change Justification: Blood Alley,@Database,
20,CHG0000057,Pending,CompanyB,TRUE,Chanage short desc Sugar - Invert,3/20/2021 0:00,3/12/2021 14:59,Network,America/New_York,America/New York,Change Justification: Heir to an Execution,@Database,
50,CHG0000058,Pending,CompanyB,TRUE,Chanage short desc Wine - Magnotta - Bel Paese White,3/20/2021 0:00,3/30/2021 3:42,Network,America/New_York,America/New York,"Change Justification: Bridge, The (Brücke, Die)",@Database,
12,CHG0000059,Pending,Corporate,TRUE,"Chanage short desc Beef - Rouladin, Sliced",3/20/2021 0:00,4/20/2021 6:46,Appliation,America/New_York,America/New York,"Change Justification: Heirloom, The (Zhai Ban)",@Server,MAJOR
44,CHG0000060,Pending,CompanyB,TRUE,Chanage short desc Cheese - St. Andre,3/20/2021 0:00,4/3/2021 10:21,Network,America/New_York,America/New York,Change Justification: Revenge of the Nerds II: Nerds in Paradise,@Database,
30,CHG0000061,Pending,Corporate,TRUE,Chanage short desc Beer - Blue,3/20/2021 0:00,5/12/2021 8:33,Appliation,America/New_York,America/New York,Change Justification: You Are So Beautiful (Je vous trouve très beau),@Server,MAJOR
7,CHG0000062,Reviewed,CompanyA,FALSE,"Chanage short desc Crush - Grape, 355 Ml",3/20/2021 0:00,5/16/2021 3:30,Server,America/New_York,America/New York,Change Justification: Free Radicals (Böse Zellen),@Network,
9,CHG0000063,Reviewed,Corporate,FALSE,Chanage short desc Tart - Raisin And Pecan,3/20/2021 0:00,5/18/2021 8:29,Appliation,America/New_York,America/New York,Change Justification: Big Bad Wolves,@Server,MAJOR
20,CHG0000064,Pending,CompanyB,TRUE,Chanage short desc Chicken - Ground,3/20/2021 0:00,4/9/2021 8:11,Network,America/New_York,America/New York,Change Justification: Shallow Grave,@Database,
42,CHG0000065,Pending,Corporate,TRUE,Chanage short desc Gelatine Leaves - Bulk,3/20/2021 0:00,3/22/2021 14:36,Appliation,America/New_York,America/New York,Change Justification: Reaching for the Moon,@Server,MAJOR
5,CHG0000066,Reviewed,CompanyB,FALSE,Chanage short desc Pancetta,3/20/2021 0:00,3/24/2021 3:07,Network,America/New_York,America/New York,Change Justification: Dark Habits (Entre tinieblas),@Database,
39,CHG0000067,Reviewed,Corporate,FALSE,Chanage short desc Wine - Chianti Classico Riserva,3/20/2021 0:00,3/30/2021 8:30,Appliation,America/New_York,America/New York,Change Justification: Home for Christmas (Hjem til jul),@Server,MAJOR
1,CHG0000068,Reviewed,CompanyA,FALSE,Chanage short desc Bacardi Breezer - Strawberry,3/20/2021 0:00,5/11/2021 13:38,Server,America/New_York,America/New York,Change Justification: Keane,@Network,
50,CHG0000069,Pending,CompanyB,TRUE,Chanage short desc Thyme - Fresh,3/20/2021 0:00,4/4/2021 22:14,Network,America/New_York,America/New York,Change Justification: Kevin Smith: Sold Out - A Threevening with Kevin Smith,@Database,
19,CHG0000070,Reviewed,CompanyA,FALSE,Chanage short desc Cumin - Ground,3/20/2021 0:00,5/29/2021 11:27,Server,America/New_York,America/New York,Change Justification: No Exit (Huis clos),@Network,
5,CHG0000071,Reviewed,CompanyB,FALSE,Chanage short desc Chips - Doritos,3/20/2021 0:00,4/21/2021 18:31,Network,America/New_York,America/New York,Change Justification: The Wind in the Willows,@Database,
1,CHG0000072,Reviewed,CompanyA,FALSE,Chanage short desc Mcguinness - Blue Curacao,3/20/2021 0:00,3/23/2021 9:02,Server,America/New_York,America/New York,"Change Justification: Charter Trip, The (a.k.a. Package Tour, The) (Sällskapsresan)",@Network,
43,CHG0000073,Reviewed,CompanyA,FALSE,Chanage short desc Island Oasis - Raspberry,3/20/2021 0:00,4/13/2021 2:25,Server,America/New_York,America/New York,Change Justification: A Life in Dirty Movies,@Network,
10,CHG0000074,Pending,CompanyA,TRUE,Chanage short desc Mortadella,3/20/2021 0:00,4/24/2021 1:22,Server,America/New_York,America/New York,Change Justification: Marvin's Room,@Network,
10,CHG0000075,Pending,CompanyA,TRUE,Chanage short desc Sauce - Cranberry,3/20/2021 0:00,3/11/2021 14:47,Server,America/New_York,America/New York,Change Justification: 15,@Network,
37,CHG0000076,Reviewed,CompanyA,FALSE,"Chanage short desc Liners - Banana, Paper",3/20/2021 0:00,5/6/2021 19:50,Server,America/New_York,America/New York,Change Justification: Hello Mary Lou: Prom Night II,@Network,
24,CHG0000077,Pending,Corporate,TRUE,"Chanage short desc Rum - Spiced, Captain Morgan",3/20/2021 0:00,4/30/2021 8:20,Appliation,America/New_York,America/New York,"Change Justification: Profession of Arms, The (Il mestiere delle armi)",@Server,MAJOR
38,CHG0000078,Pending,CompanyB,TRUE,"Chanage short desc Pepper - White, Ground",3/20/2021 0:00,4/6/2021 9:38,Network,America/New_York,America/New York,Change Justification: Promised Land,@Database,
33,CHG0000079,Reviewed,Corporate,FALSE,Chanage short desc Lamb - Shanks,3/20/2021 0:00,4/29/2021 6:35,Appliation,America/New_York,America/New York,Change Justification: Charlotte's Web,@Server,MAJOR
24,CHG0000080,Pending,Corporate,TRUE,Chanage short desc Tuna - Fresh,3/20/2021 0:00,3/23/2021 19:59,Appliation,America/New_York,America/New York,Change Justification: Jewel Robbery,@Server,MAJOR
10,CHG0000081,Pending,CompanyA,TRUE,Chanage short desc Shortbread - Cookie Crumbs,3/20/2021 0:00,3/22/2021 16:39,Server,America/New_York,America/New York,"Change Justification: Cry, The (Grido, Il)",@Network,
35,CHG0000082,Reviewed,CompanyB,FALSE,"Chanage short desc Iced Tea - Lemon, 460 Ml",3/20/2021 0:00,3/15/2021 23:46,Network,America/New_York,America/New York,Change Justification: Columbus Circle,@Database,
21,CHG0000083,Reviewed,Corporate,FALSE,Chanage short desc Juice - Apple Cider,3/20/2021 0:00,5/4/2021 4:39,Appliation,America/New_York,America/New York,Change Justification: Center Stage,@Server,MAJOR
13,CHG0000084,Reviewed,CompanyA,FALSE,"Chanage short desc Wine - Magnotta, White",3/20/2021 0:00,3/8/2021 15:24,Server,America/New_York,America/New York,Change Justification: Molière,@Network,
11,CHG0000085,Reviewed,CompanyB,FALSE,Chanage short desc Wine - Alicanca Vinho Verde,3/20/2021 0:00,3/3/2021 14:15,Network,America/New_York,America/New York,"Change Justification: Thin Man Goes Home, The",@Database,
44,CHG0000086,Pending,CompanyB,TRUE,Chanage short desc Pate Pans Yellow,3/20/2021 0:00,3/12/2021 22:07,Network,America/New_York,America/New York,Change Justification: Street Fighter: The Legend of Chun-Li,@Database,
36,CHG0000087,Pending,Corporate,TRUE,Chanage short desc Ice Cream - Life Savers,3/20/2021 0:00,3/24/2021 10:45,Appliation,America/New_York,America/New York,Change Justification: Wolf Creek 2,@Server,MAJOR
25,CHG0000088,Reviewed,CompanyA,FALSE,Chanage short desc Cornish Hen,3/20/2021 0:00,3/27/2021 19:22,Server,America/New_York,America/New York,Change Justification: The Dot and the Line : A Romance in Lower Mathematics,@Network,
12,CHG0000089,Pending,Corporate,TRUE,Chanage short desc Lumpfish Black,3/20/2021 0:00,5/7/2021 15:29,Appliation,America/New_York,America/New York,Change Justification: Those Magnificent Men in Their Flying Machines,@Server,MAJOR
18,CHG0000090,Pending,Corporate,TRUE,Chanage short desc Cheese - Le Cheve Noir,3/20/2021 0:00,4/2/2021 17:22,Appliation,America/New_York,America/New York,Change Justification:  Days of Summer,@Server,MAJOR
10,CHG0000091,Pending,CompanyA,TRUE,Chanage short desc Garbage Bags - Black,3/20/2021 0:00,4/20/2021 2:22,Server,America/New_York,America/New York,Change Justification: Dutchman,@Network,
36,CHG0000092,Pending,Corporate,TRUE,Chanage short desc Icecream Cone - Areo Chocolate,3/20/2021 0:00,5/9/2021 13:01,Appliation,America/New_York,America/New York,Change Justification: Angels Over Broadway,@Server,MAJOR
15,CHG0000093,Reviewed,Corporate,FALSE,Chanage short desc Sage Ground Wiberg,3/20/2021 0:00,3/6/2021 7:36,Appliation,America/New_York,America/New York,"Change Justification: Reckless Moment, The",@Server,MAJOR
29,CHG0000094,Reviewed,CompanyB,FALSE,Chanage short desc Island Oasis - Ice Cream Mix,3/20/2021 0:00,3/9/2021 12:20,Network,America/New_York,America/New York,Change Justification: Bloody Murder 2: Closing Camp,@Database,
25,CHG0000095,Reviewed,CompanyA,FALSE,Chanage short desc Soup Campbells,3/20/2021 0:00,3/24/2021 16:20,Server,America/New_York,America/New York,Change Justification: Foreign Correspondent,@Network,
23,CHG0000096,Reviewed,CompanyB,FALSE,Chanage short desc Cranberries - Fresh,3/20/2021 0:00,4/10/2021 15:51,Network,America/New_York,America/New York,Change Justification: Phar Lap,@Database,
8,CHG0000097,Pending,CompanyB,TRUE,Chanage short desc Wine - Sake,3/20/2021 0:00,3/9/2021 22:46,Network,America/New_York,America/New York,Change Justification: Drei Stunden,@Database,
13,CHG0000098,Reviewed,CompanyA,FALSE,"Chanage short desc Rum - White, Gg White",3/20/2021 0:00,5/19/2021 1:30,Server,America/New_York,America/New York,Change Justification: 20 Million Miles to Earth,@Network,
49,CHG0000099,Reviewed,CompanyA,FALSE,Chanage short desc Soup - Campbells Chili Veg,3/20/2021 0:00,3/22/2021 2:29,Server,America/New_York,America/New York,Change Justification: Three of Hearts,@Network,
29,CHG00000100,Reviewed,CompanyB,FALSE,"Chanage short desc Pasta - Fett Alfredo, Single Serve",3/20/2021 0:00,5/18/2021 21:30,Network,America/New_York,America/New York,Change Justification: Lucas,@Database,
24,CHG0000077,Pending,Corporate,TRUE,"Chanage short desc Rum - Spiced, Captain Morgan",3/20/2021 0:00,4/30/2021 8:20,Appliation,America/New_York,America/New York,"Change Justification: Profession of Arms, The (Il mestiere delle armi)",@Server,MAJOR
